fuelTypeCode,stationName,streetAddress,intersectionDirections,city,state,zip,latitude,longitude,stationPhone,statusCode,groupsWithAccessCode,accessDaysTime,cardsAccepted,bdBlends,ngFillTypeCode,ngPSI,evLevel1EVSENum,evLevel2EVSENum,evDCFastCount,evNetwork,evNetworkWeb,geocodeStatus,dateLastConfirmed,ID,updatedAt,ownerTypeCode,openDate,ngVehicleClass,lpgPrimary,e85BlenderPump,evConnectorTypes,accessCode,country,groupsWithAccessCodeFrench,accessDetailCode,facilityType,cngDispenserNum,cngTotalCompressionCapacity,cngStorageCapacity,e85OtherEthanolBlends,evPricing,lpgNozzleTypes,cngFillTypeCode,cngPSI,cngVehicleClass,evOnSiteRenewableSource,restrictedAccess,cngOnSiteRenewableSource,lngVehicleClass,npsUnitName,cngStationSellsRenewableNatrualGas,lngStationSellsRenewableNatrualGas,maximumVehicleClass,evWorkplaceCharging,geoLocation
ELEC,CHARGEPOINT#1 E-470 WEST,22470 E Stephen D. Hogan Parkway,,Aurora,CO,80018,39.718414,-104.725294,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,213978,2024-02-01 01:30:05 UTC,,04/14/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.725294 39.718414)
ELEC,3480 Wolverine Drive (US-T7P-VTA-1A),3480 Wolverine Drive,,Montrose,CO,81401,38.445275,-107.868748,866-576-1495,E,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,02/01/2024,238365,2024-02-01 02:21:17 UTC,,12/20/2022,,,,J1772COMBO,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-107.868748 38.445275)
ELEC,REDROCKS AURORA 1,14909 E 14th Ave,,Aurora,CO,80011,39.738501,-104.814246,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,254275,2024-02-01 01:40:46 UTC,,02/20/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.814246 39.738501)
ELEC,Old Town Guesthouse Bed & Breakfast - Tesla Destination,115 S 26th St,,Colorado Springs,CO,80904,38.8474668,-104.8645278,719-632-9194  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113549,2023-01-18 15:15:20 UTC,P,05/01/2015,,,,J1772 TESLA,public,US,Public,,B_AND_B,,,,,Free,,,,,,,,,,,,,false,POINT (-104.8645278 38.8474668)
ELEC,12102 S. Elk Creek Road (US-45Y-J5H-1),12102 S. Elk Creek Road,,Pine,CO,80470,39.4971786,-105.3818568,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,02/01/2024,316632,2024-02-01 02:22:00 UTC,,11/02/2023,,,,J1772,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-105.3818568 39.4971786)
ELEC,BRECKENRIDGE GARAGE 12,80 North Park Avenue,,Breckenridge,CO,80424,39.483577,-106.04793,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,200665,2024-02-01 01:24:09 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.04793 39.483577)
ELEC,Railway Flats 1 & II,2055 Hopper Lane,,Loveland,CO,80538,40.4137003,-104.985671,888-998-2546,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,309344,2024-02-01 00:03:43 UTC,,12/01/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.985671 40.4137003)
ELEC,"Kroger King Soopers 124 (Glendale, CO)",4600 Leetsdale Rd,,Glendale,CO,80246,39.70915,-104.93314,833-632-2778,E,Public,24 hours daily,,,,,,,4,Electrify America,https://www.electrifyamerica.com/,GPS,02/01/2024,191771,2024-02-01 02:09:14 UTC,,07/03/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.93314 39.70915)
ELEC,UNIV OF DENVER STURM HALL 1,2032-2054 S Race St,,Denver,CO,80210,39.679949,-104.964026,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,256210,2024-02-01 00:23:13 UTC,,03/11/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.964026 39.679949)
E85,Kum & Go #305,3033 8th Ave,,Evans,CO,80620,40.385101,-104.691552,970-352-9268,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-9,03/08/2023,81735,2024-01-31 22:07:01 UTC,P,06/05/2009,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.691552 40.385101)
E85,Acorn Petroleum,1041 N Colorado Ave,Off I-76,Brush,CO,80723,40.26647,-103.62136,970-842-3122,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,200-8,10/12/2023,21996,2024-01-31 22:07:01 UTC,P,04/15/2005,,,false,,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,false,,,,,,MD,,POINT (-103.62136 40.26647)
ELEC,Clear Creek County Courthouse,405 Argentine St,Parking lot||,Georgetown,CO,80444,39.705154,-105.69901,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,01/31/2024,241208,2024-01-31 23:59:31 UTC,,11/29/2022,,,,J1772,public,US,Public,,,,,,,Free,,,,,,,,,,,,,false,POINT (-105.69901 39.705154)
ELEC,KUM & GO GRANBY PL2,308 West Agate Avenue,,Granby,CO,80446,40.085786,-105.94739,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,259758,2024-02-01 01:43:24 UTC,,04/22/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.94739 40.085786)
ELEC,BOULDER VALMONT ST1,5333 Valmont Rd,,Boulder,CO,80301,40.02979,-105.22978,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,202042,2024-02-01 01:25:16 UTC,,12/04/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.22978 40.02979)
ELEC,Cortland Broomfield,11585 Destination Drive,Unit #570 is under repairs||,Broomfield,CO,80021,39.906012,-105.092727,888-998-2546,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,207478,2024-02-01 00:12:02 UTC,,03/02/2022,,,,J1772,public,US,Public,,,,,,,Free,,,,,,,,,,,,,false,POINT (-105.092727 39.906012)
ELEC,Oak Street Station station location,1420 Oak Street,,Lakewood,CO,80215,39.7386952,-105.118495,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,309912,2024-02-01 00:09:17 UTC,,08/10/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.118495 39.7386952)
ELEC,YMCA - EPC 133 MESA #1,133 Mesa Dr,,Estes Park,CO,80511,40.338203,-105.574508,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,211823,2024-02-01 01:20:39 UTC,,03/17/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.574508 40.338203)
ELEC,VOLVO CAR USA ID SPRINGS DC2,2902 Colorado Blvd,,Idaho Springs,CO,80452,39.742329,-105.497559,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,323340,2024-02-01 01:54:30 UTC,,12/22/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.497559 39.742329)
ELEC,GRIFFIS LODO VERVE P2 #1,1490 Delgany St,,Denver,CO,80202,39.751836,-105.003859,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,237742,2024-02-01 00:16:09 UTC,,12/09/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.003859 39.751836)
ELEC,ARAPAHOE BASIN STATION 5,28194 US-6,,Dillon,CO,80435,39.642315,-105.87243,888-758-4389,E,Public,Mon 6:00am - 7:00pm; Tue 6:00am - 7:00pm; Wed 6:00am - 7:00pm; Thu 6:00am - 7:00pm; Fri 6:00am - 7:00pm; Sat 6:00am - 7:00pm; Sun 6:00am - 7:00pm,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,205203,2024-02-01 01:26:58 UTC,,01/22/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.87243 39.642315)
ELEC,FRISCO 99 S 3RD AVE 1,99 S 3rd St,,Frisco,CO,80443,39.57501,-106.09899,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,122913,2024-02-01 00:48:30 UTC,,05/21/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.09899 39.57501)
ELEC,FRA TTC OPS1,55500 Dot Test Rd,,Boone,CO,81025,38.434404,-104.285437,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,95015,2024-02-01 00:45:01 UTC,,04/17/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.285437 38.434404)
ELEC,ROCHESTER HTL STATION 1,712 E 2nd Ave,,Durango,CO,81301,37.271122,-107.879395,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161467,2024-02-01 00:19:34 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.879395 37.271122)
ELEC,BVSD LOUISVILLE ES1,400 Hutchinson St,,Louisville,CO,80027,39.97461,-105.13804,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,183311,2024-02-01 00:59:22 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.13804 39.97461)
ELEC,UNICOPROPERTIES CIRCA 3,1615 Platte Street,,Denver,CO,80202,39.758118,-105.007995,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,173290,2024-02-01 00:36:03 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.007995 39.758118)
ELEC,CCD CHARGING CHESTNUT & 20TH,2004 Chestnut Pl,,Denver,CO,80202,39.757885,-104.99814,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,165065,2024-02-01 01:07:23 UTC,,08/07/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.99814 39.757885)
ELEC,Hilton Garden Inn Boulder - Tesla Destination,2701 Canyon Blvd,,Boulder,CO,80302,40.017573,-105.259635,303-443-2200  877-798-3752,E,Public,,,,,,,8,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113538,2023-01-18 15:15:20 UTC,P,07/11/2018,,,,TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-105.259635 40.017573)
ELEC,MARKLEY MOTOR 1 MARKLEY GM CP2,3325 S College Ave,,Fort Collins,CO,80525,40.541602,-105.077739,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,202999,2024-02-01 01:23:57 UTC,,12/24/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.077739 40.541602)
ELEC,UNICOPROPERTIES CIRCA 2,1615 Platte Street,,Denver,CO,80202,39.758087,-105.008037,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,173291,2024-02-01 00:36:03 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.008037 39.758087)
ELEC,Centura Health - ER,750 Warner Dr,,Golden,CO,80401,39.72949,-105.21025,303-925-4340,E,Public,24 hours daily; for guest and patient use only,,,,,,1,,Non-Networked,,200-8,01/10/2023,82464,2023-02-14 15:54:11 UTC,P,07/01/2015,,,,J1772,public,US,Public,,HOSPITAL,,,,,Free,,,,,,true,,,,,,MD,false,POINT (-105.21025 39.72949)
ELEC,HYATT GARAGE 2ND FL NORTH,13200 E. 14th Pl.,,Aurora,CO,80011,39.737745,-104.835334,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,179791,2024-02-01 00:25:20 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.835334 39.737745)
ELEC,WESTMINSTER PINNACLE 3,6250 Promenade Dr N,,Westminster,CO,80020,39.891707,-105.066123,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,255659,2024-02-01 00:37:37 UTC,,03/09/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.066123 39.891707)
ELEC,DFC GSA ST7,Federal Center Building 25,,Denver,CO,80215,39.722629,-105.115356,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,98485,2024-02-01 00:40:53 UTC,,05/23/2018,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.115356 39.722629)
ELEC,Fowler Kia of Longmont,10258 E I-25 Frontage Rd,,Longmont,CO,80504,40.1496774102584,-104.978512358823,303-532-8500,E,Public - Call ahead,24 hours daily,A D Debit M V,,,,,,1,Non-Networked,,GPS,12/13/2022,236069,2023-02-14 15:54:11 UTC,P,11/08/2022,,,,CHADEMO J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,,,,,,,false,,,,,,LD,false,POINT (-104.978512358823 40.1496774102584)
ELEC,LEGACY@FITZ PUBLIC,1363 N Victor St,,Aurora,CO,80011,39.73912,-104.83328,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,213357,2024-02-01 01:29:49 UTC,,04/02/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.83328 39.73912)
ELEC,3701 MARION STATION 1,3711 Marion St,,Denver,CO,80205,39.768244,-104.972683,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,187146,2024-02-01 01:15:47 UTC,,04/08/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.972683 39.768244)
ELEC,92 US-50 (US-HGV-CDZ-2),92 US-50,,Gunnison,CO,81230,38.454974,-107.322072,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,02/01/2024,255737,2024-02-01 02:21:13 UTC,,03/08/2023,,,,J1772,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-107.322072 38.454974)
ELEC,THE PARALLEL SPACES 56 & 58,11901 Ridge Rd,,Wheat Ridge,CO,80033,39.78923,-105.132126,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,310876,2024-02-01 01:46:52 UTC,,09/18/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.132126 39.78923)
ELEC,HYATT GARAGE 1ST FL SOUTH,13200 E. 14th Pl.,,Aurora,CO,80011,39.737811,-104.83542,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,179788,2024-02-01 00:25:47 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.83542 39.737811)
ELEC,ARC 470 (8744),8744 Lucent Blvd,Located on the east side of 8744 Lucent Blvd.,Highlands Ranch,CO,80129,39.5577328,-105.0021582,800-663-5633,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,202990,2024-02-01 00:12:48 UTC,,07/28/2021,,,,J1772,public,US,Public,,,,,,,"$0.00-$3.00/Hr Variable Parking Fee, $0.30/kWh Energy Fee",,,,,,,,,,,,,false,POINT (-105.0021582 39.5577328)
ELEC,FORT LEWIS CHAPEL,2 Rim Dr,,Durango,CO,81301,37.27533,-107.87193,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,165104,2024-02-01 01:06:33 UTC,,08/11/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.87193 37.27533)
ELEC,Circle R Motel,304 E Rainbow Blvd,,Salida,CO,81201,38.5242816670235,-105.999756201308,719-539-6296,E,Public - Credit card at all times,24 hours daily; customer use only,A D Debit M V,,,,,2,,Non-Networked,,GPS,12/13/2023,198031,2024-01-31 22:07:01 UTC,P,10/18/2021,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,HOTEL,,,,,Free for guest use,,,,,,true,,,,,,LD,false,POINT (-105.999756201308 38.5242816670235)
ELEC,"Kroger King Soopers 129 (Erie, CO)",1891 State Hwy 7,,Erie,CO,80516,40.00247,-105.01135,833-632-2778,E,Public,24 hours daily,,,,,,,4,Electrify America,https://www.electrifyamerica.com/,GPS,02/01/2024,189650,2024-02-01 02:09:57 UTC,,05/13/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.01135 40.00247)
ELEC,The Outlook at Arapahoe Station - Tenant Only,6455 South Yosemite Street,,Greenwood Village,CO,80111,39.59962340512787,-104.88655064006232,888-998-2546,E,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 8:00am - 1:00pm; Sun 12:00am - 12:00am,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,322936,2024-02-01 00:09:57 UTC,,12/07/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.88655064006232 39.59962340512787)
ELEC,King Chevrolet Buick GMC,1415 Vista View Dr,,Longmont,CO,80504,40.159751,-105.034583,303-776-2650,E,Public - Call ahead,Dealership business hours; for customer use only,,,,,,1,1,Non-Networked,,200-9,12/13/2022,82466,2023-02-14 15:54:11 UTC,P,03/01/2013,,,,CHADEMO J1772 J1772COMBO,public,US,Public - Appeler à l'avance,CALL,CAR_DEALER,,,,,,,,,,,true,,,,,,LD,false,POINT (-105.034583 40.159751)
ELEC,Gunnison County Electric Association - Pitkin,204 9th St,,Pitkin,CO,81241,38.611297,-106.512372,800-726-3523,E,Public,24 hours daily,,,,,,2,,Non-Networked,,200-9,11/10/2022,125145,2023-02-14 15:54:11 UTC,T,06/24/2019,,,,J1772,public,US,Public,,UTILITY,,,,,$0.25 per kWh between 5pm-10pm M-Saturday; $0.08 per kWh at all other times,,,,,,false,,,,,,LD,false,POINT (-106.512372 38.611297)
ELEC,Proximo at Pena Station,6233 N Panasonic Way,,Denver,CO,80249,39.8097659,-104.7825805,800-663-5633,E,Public,24 hours daily,,,,,,14,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,262705,2024-02-01 00:06:09 UTC,,05/24/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.7825805 39.8097659)
ELEC,GRAND COLORADO GC8 # 1,1627 Ski Hill Rd,,Breckenridge,CO,80424,39.482477,-106.067405,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,213675,2024-02-01 00:27:33 UTC,,04/09/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.067405 39.482477)
ELEC,UNIVERSITY CENT UNC 1,2038 10th Ave,,Greeley,CO,80631,40.404976,-104.69503,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,150375,2024-02-01 00:57:52 UTC,,12/20/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.69503 40.404976)
ELEC,EVERLEIGH EVERLEIGH,2980 Syracuse St,,Denver,CO,80238,39.759807,-104.897199,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,257836,2024-02-01 00:22:42 UTC,,04/04/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.897199 39.759807)
ELEC,CREEKWALK CREEKWALK GW 5,1720 S Nevada Ave,,Colorado Springs,CO,80905,38.809341,-104.822967,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,313771,2024-02-01 01:49:49 UTC,,10/17/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.822967 38.809341)
ELEC,CONSCIENCE BAY WM A,3825 Walnut St,,Boulder,CO,80301,40.01963,-105.24692,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,194139,2024-02-01 01:21:26 UTC,,08/20/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.24692 40.01963)
ELEC,ROCKIES PARKING GARAGE FL 1 #1,2722-2900 Broadway,,Denver,CO,80205,39.760959,-104.987504,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161492,2024-02-01 00:16:17 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.987504 39.760959)
ELEC,WESTMINSTER PINNACLE 2,6250 Promenade Dr N,,Westminster,CO,80020,39.89172,-105.066127,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,255656,2024-02-01 00:36:36 UTC,,03/09/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.066127 39.89172)
ELEC,TOWN OF AVON LS STATION 3,200 Benchmark Rd,,Avon,CO,81620,39.635709,-106.527385,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,262886,2024-02-01 01:33:02 UTC,,06/19/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.527385 39.635709)
ELEC,BASALT MOB STATION 3,200 Robinson St,,Basalt,CO,81621,39.372481,-107.078501,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,213199,2024-02-01 01:29:40 UTC,,04/01/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.078501 39.372481)
ELEC,One & Two Gateway Centre Location,3950 & 3800 North Lewiston Street,,Aurora,CO,80011,39.7711284,-104.7987051,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,309831,2024-02-01 00:08:16 UTC,,03/24/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.7987051 39.7711284)
ELEC,HION NETWORK LIMON DC1,250Main St,,Limon,CO,80828,39.264468,-103.671644,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,218522,2024-02-01 01:31:25 UTC,,05/19/2022,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-103.671644 39.264468)
ELEC,Far View Lodge - Tesla Destination,1 Navajo Hill,,Mesa Verde National Park,CO,81330,37.260149,-108.494074,888-656-9694  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,10/06/2022,113586,2023-03-10 21:33:17 UTC,P,04/14/2015,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,Mesa Verde National Park,,,,false,POINT (-108.494074 37.260149)
ELEC,PREMIER HOTELS SPRINGHILL 2,77 Mercury Village Dr,,Durango,CO,81301,37.238209,-107.869628,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,175546,2024-02-01 01:02:17 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.869628 37.238209)
ELEC,CCD CHARGING HARVARD GULCH 2,550 E Iliff Ave,,Denver,CO,80210,39.674473,-104.980961,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,323414,2024-02-01 01:52:57 UTC,,12/23/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.980961 39.674473)
ELEC,BVSD MANHATTAN MID1,290 Manhattan Drive,,Boulder,CO,80303,39.993373,-105.228681,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182659,2024-02-01 00:33:58 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.228681 39.993373)
ELEC,Front Office/Clubhouse,2450 Airport Rd,Outside of the Office/Clubhouse.,LONGMONT,CO,80503,40.2023191,-105.1487232,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,235788,2024-02-01 00:02:28 UTC,,09/28/2022,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,,,,,,,,false,POINT (-105.1487232 40.2023191)
ELEC,ASBH EV CHARGER 11,111 Richman St,,Black Hawk,CO,80422,39.80022,-105.490085,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,323754,2024-02-01 01:54:36 UTC,,01/03/2024,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.490085 39.80022)
ELEC,HION NETWORK OURAY PL2,1230 Main Street,,Ouray,CO,81427,38.029535,-107.67348,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,260039,2024-02-01 01:43:48 UTC,,04/28/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.67348 38.029535)
